timestamp_utc,unix_ms,event_type,best_yes_bid,best_yes_ask,mid_yes,spread_yes,best_no_bid,best_no_ask,mid_no,spread_no,yes_depth_3,no_depth_3
2026-05-28T02:17:33.744260+00:00,1779934653744,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1171.49
2026-05-28T02:17:33.744956+00:00,1779934653744,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1171.49
2026-05-28T02:17:33.745761+00:00,1779934653745,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1171.49
2026-05-28T02:17:33.746352+00:00,1779934653746,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1171.49
2026-05-28T02:17:33.747233+00:00,1779934653747,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1371.49
2026-05-28T02:17:33.748134+00:00,1779934653748,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1371.49
2026-05-28T02:17:33.748801+00:00,1779934653748,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1357.49
2026-05-28T02:17:33.749339+00:00,1779934653749,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1386.49
2026-05-28T02:17:33.749923+00:00,1779934653749,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1357.49
2026-05-28T02:17:33.750368+00:00,1779934653750,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1371.49
2026-05-28T02:17:33.750865+00:00,1779934653750,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1371.49
2026-05-28T02:17:33.778151+00:00,1779934653778,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1371.49
2026-05-28T02:17:33.778884+00:00,1779934653778,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1421.49
2026-05-28T02:17:33.779473+00:00,1779934653779,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1421.49
2026-05-28T02:17:33.780148+00:00,1779934653780,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1431.49
2026-05-28T02:17:33.810617+00:00,1779934653810,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1421.49
2026-05-28T02:17:33.811533+00:00,1779934653811,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1421.49
2026-05-28T02:17:33.814799+00:00,1779934653814,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1419.49
2026-05-28T02:17:33.834263+00:00,1779934653834,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1419.49
2026-05-28T02:17:33.957830+00:00,1779934653957,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1419.49
2026-05-28T02:17:33.958890+00:00,1779934653958,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1419.49
2026-05-28T02:17:33.959629+00:00,1779934653959,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1418.49
2026-05-28T02:17:34.066481+00:00,1779934654066,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1418.49
2026-05-28T02:17:34.067661+00:00,1779934654067,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1418.49
2026-05-28T02:17:34.161661+00:00,1779934654161,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1418.49
2026-05-28T02:17:34.163609+00:00,1779934654163,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1396.51
2026-05-28T02:17:34.165412+00:00,1779934654165,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1391.51
2026-05-28T02:17:34.166906+00:00,1779934654166,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1377.51
2026-05-28T02:17:34.167504+00:00,1779934654167,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1357.0
2026-05-28T02:17:34.168009+00:00,1779934654168,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1103.57
2026-05-28T02:17:34.196431+00:00,1779934654196,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1103.57
2026-05-28T02:17:34.198183+00:00,1779934654198,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1103.57
2026-05-28T02:17:34.199190+00:00,1779934654199,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1113.57
2026-05-28T02:17:34.227760+00:00,1779934654227,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1113.57
2026-05-28T02:17:34.228647+00:00,1779934654228,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1113.57
2026-05-28T02:17:34.229214+00:00,1779934654229,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,933.57
2026-05-28T02:17:34.229827+00:00,1779934654229,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,933.57
2026-05-28T02:17:34.248227+00:00,1779934654248,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,933.57
2026-05-28T02:17:34.248896+00:00,1779934654248,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,933.57
2026-05-28T02:17:34.249466+00:00,1779934654249,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1113.57
2026-05-28T02:17:34.249952+00:00,1779934654249,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1113.57
2026-05-28T02:17:34.250359+00:00,1779934654250,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1113.57
2026-05-28T02:17:34.274974+00:00,1779934654274,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1113.57
2026-05-28T02:17:34.300537+00:00,1779934654300,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1113.57
2026-05-28T02:17:34.301399+00:00,1779934654301,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1113.57
2026-05-28T02:17:34.301993+00:00,1779934654301,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,933.57
2026-05-28T02:17:34.302469+00:00,1779934654302,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,933.57
2026-05-28T02:17:34.303080+00:00,1779934654303,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,933.57
2026-05-28T02:17:34.331096+00:00,1779934654331,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,933.57
2026-05-28T02:17:34.355708+00:00,1779934654355,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,933.57
2026-05-28T02:17:34.356311+00:00,1779934654356,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1113.57
2026-05-28T02:17:34.356847+00:00,1779934654356,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1113.57
2026-05-28T02:17:34.357251+00:00,1779934654357,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1113.57
2026-05-28T02:17:34.359456+00:00,1779934654359,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1113.57
2026-05-28T02:17:34.360279+00:00,1779934654360,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1113.57
2026-05-28T02:17:34.360993+00:00,1779934654360,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1113.57
2026-05-28T02:17:34.361521+00:00,1779934654361,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1113.57
2026-05-28T02:17:34.385200+00:00,1779934654385,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1134.08
2026-05-28T02:17:34.386674+00:00,1779934654386,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1134.08
2026-05-28T02:17:34.387597+00:00,1779934654387,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1134.08
2026-05-28T02:17:34.412744+00:00,1779934654412,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1134.08
2026-05-28T02:17:34.414267+00:00,1779934654414,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1134.08
2026-05-28T02:17:34.463663+00:00,1779934654463,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1134.08
2026-05-28T02:17:34.465677+00:00,1779934654465,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1134.08
2026-05-28T02:17:34.488378+00:00,1779934654488,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1134.08
2026-05-28T02:17:34.514215+00:00,1779934654514,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1090.35
2026-05-28T02:17:34.519012+00:00,1779934654519,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1099.17
2026-05-28T02:17:34.595919+00:00,1779934654595,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1055.44
2026-05-28T02:17:34.720545+00:00,1779934654720,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1053.58
2026-05-28T02:17:34.721225+00:00,1779934654721,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1053.58
2026-05-28T02:17:34.749289+00:00,1779934654749,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1047.9
2026-05-28T02:17:34.828884+00:00,1779934654828,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1070.33
2026-05-28T02:17:34.830340+00:00,1779934654830,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1070.33
2026-05-28T02:17:34.904614+00:00,1779934654904,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1070.33
2026-05-28T02:17:34.968967+00:00,1779934654968,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1070.33
2026-05-28T02:17:34.970023+00:00,1779934654970,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1070.33
2026-05-28T02:17:34.970835+00:00,1779934654970,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1070.33
2026-05-28T02:17:34.971405+00:00,1779934654971,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1070.33
2026-05-28T02:17:34.992186+00:00,1779934654992,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1065.96
2026-05-28T02:17:35.012495+00:00,1779934655012,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1065.96
2026-05-28T02:17:35.014590+00:00,1779934655014,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1065.96
2026-05-28T02:17:35.049632+00:00,1779934655049,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1065.96
2026-05-28T02:17:35.072510+00:00,1779934655072,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1065.96
2026-05-28T02:17:35.130121+00:00,1779934655130,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1065.96
2026-05-28T02:17:35.161199+00:00,1779934655161,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1065.96
2026-05-28T02:17:35.186696+00:00,1779934655186,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1065.96
2026-05-28T02:17:35.187632+00:00,1779934655187,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1065.96
2026-05-28T02:17:35.188552+00:00,1779934655188,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1065.96
2026-05-28T02:17:35.247482+00:00,1779934655247,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1065.96
2026-05-28T02:17:35.459480+00:00,1779934655459,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1065.96
2026-05-28T02:17:35.487309+00:00,1779934655487,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1095.96
2026-05-28T02:17:35.510972+00:00,1779934655510,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,943.08
2026-05-28T02:17:35.511962+00:00,1779934655511,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1443.08
2026-05-28T02:17:35.512759+00:00,1779934655512,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1443.08
2026-05-28T02:17:35.514062+00:00,1779934655514,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1443.08
2026-05-28T02:17:35.514935+00:00,1779934655514,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1443.08
2026-05-28T02:17:35.515545+00:00,1779934655515,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1443.08
2026-05-28T02:17:35.516273+00:00,1779934655516,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1263.08
2026-05-28T02:17:35.516845+00:00,1779934655516,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1263.08
2026-05-28T02:17:35.561859+00:00,1779934655561,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1263.08
2026-05-28T02:17:35.562705+00:00,1779934655562,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1263.08
2026-05-28T02:17:35.563734+00:00,1779934655563,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1263.08
2026-05-28T02:17:35.564352+00:00,1779934655564,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1443.08
2026-05-28T02:17:35.592252+00:00,1779934655592,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1443.08
2026-05-28T02:17:35.593214+00:00,1779934655593,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1443.08
2026-05-28T02:17:35.660022+00:00,1779934655660,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1443.08
2026-05-28T02:17:35.661634+00:00,1779934655661,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1443.08
2026-05-28T02:17:35.663168+00:00,1779934655663,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1263.08
2026-05-28T02:17:35.664445+00:00,1779934655664,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1263.08
2026-05-28T02:17:35.682171+00:00,1779934655682,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,763.08
2026-05-28T02:17:35.683188+00:00,1779934655683,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1263.08
2026-05-28T02:17:35.683994+00:00,1779934655683,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1263.08
2026-05-28T02:17:35.684572+00:00,1779934655684,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1263.08
2026-05-28T02:17:35.685145+00:00,1779934655685,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1263.08
2026-05-28T02:17:35.685699+00:00,1779934655685,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1443.08
2026-05-28T02:17:35.686234+00:00,1779934655686,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1443.08
2026-05-28T02:17:35.686698+00:00,1779934655686,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1443.08
2026-05-28T02:17:35.703051+00:00,1779934655703,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1443.08
2026-05-28T02:17:35.703903+00:00,1779934655703,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1443.08
2026-05-28T02:17:35.704658+00:00,1779934655704,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1443.08
2026-05-28T02:17:35.705307+00:00,1779934655705,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1443.08
2026-05-28T02:17:35.705832+00:00,1779934655705,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1443.08
2026-05-28T02:17:35.706339+00:00,1779934655706,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1443.08
2026-05-28T02:17:35.706762+00:00,1779934655706,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1443.08
2026-05-28T02:17:35.707187+00:00,1779934655707,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1443.08
2026-05-28T02:17:35.707615+00:00,1779934655707,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1443.08
2026-05-28T02:17:35.708025+00:00,1779934655708,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1443.08
2026-05-28T02:17:35.708430+00:00,1779934655708,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1443.08
2026-05-28T02:17:35.708846+00:00,1779934655708,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1443.08
2026-05-28T02:17:35.709270+00:00,1779934655709,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1443.08
2026-05-28T02:17:35.709845+00:00,1779934655709,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1443.08
2026-05-28T02:17:35.710269+00:00,1779934655710,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1443.08
2026-05-28T02:17:35.710799+00:00,1779934655710,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1443.08
2026-05-28T02:17:35.711579+00:00,1779934655711,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1443.08
2026-05-28T02:17:35.712227+00:00,1779934655712,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1443.08
2026-05-28T02:17:35.713064+00:00,1779934655713,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1263.08
2026-05-28T02:17:35.726553+00:00,1779934655726,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1263.08
2026-05-28T02:17:35.727297+00:00,1779934655727,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,763.08
2026-05-28T02:17:35.728050+00:00,1779934655728,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1263.08
2026-05-28T02:17:35.728656+00:00,1779934655728,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1263.08
2026-05-28T02:17:35.729166+00:00,1779934655729,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1263.08
2026-05-28T02:17:35.730577+00:00,1779934655730,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1443.08
2026-05-28T02:17:35.782067+00:00,1779934655782,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1443.08
2026-05-28T02:17:35.782828+00:00,1779934655782,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1443.08
2026-05-28T02:17:35.783348+00:00,1779934655783,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1443.08
2026-05-28T02:17:35.783892+00:00,1779934655783,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1443.08
2026-05-28T02:17:35.784356+00:00,1779934655784,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1443.08
2026-05-28T02:17:35.806056+00:00,1779934655806,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1443.08
2026-05-28T02:17:35.806716+00:00,1779934655806,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1443.08
2026-05-28T02:17:35.807384+00:00,1779934655807,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,943.08
2026-05-28T02:17:35.807847+00:00,1779934655807,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1443.08
2026-05-28T02:17:35.808369+00:00,1779934655808,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1439.94
2026-05-28T02:17:35.808799+00:00,1779934655808,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1417.51
2026-05-28T02:17:35.809329+00:00,1779934655809,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1237.51
2026-05-28T02:17:35.829798+00:00,1779934655829,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1237.51
2026-05-28T02:17:35.831511+00:00,1779934655831,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1237.51
2026-05-28T02:17:35.832007+00:00,1779934655832,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1237.51
2026-05-28T02:17:35.832454+00:00,1779934655832,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1237.51
2026-05-28T02:17:35.833016+00:00,1779934655833,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1237.51
2026-05-28T02:17:35.833451+00:00,1779934655833,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1237.51
2026-05-28T02:17:35.833832+00:00,1779934655833,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1237.51
2026-05-28T02:17:35.834256+00:00,1779934655834,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,737.51
2026-05-28T02:17:35.834743+00:00,1779934655834,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1237.51
2026-05-28T02:17:35.835270+00:00,1779934655835,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1417.51
2026-05-28T02:17:35.860094+00:00,1779934655860,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1417.51
2026-05-28T02:17:35.861171+00:00,1779934655861,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1417.51
2026-05-28T02:17:35.861880+00:00,1779934655861,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1417.51
2026-05-28T02:17:35.862551+00:00,1779934655862,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1367.51
2026-05-28T02:17:35.863652+00:00,1779934655863,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1367.51
2026-05-28T02:17:35.864357+00:00,1779934655864,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1353.51
2026-05-28T02:17:35.864774+00:00,1779934655864,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1381.51
2026-05-28T02:17:35.882997+00:00,1779934655882,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1381.51
2026-05-28T02:17:35.883714+00:00,1779934655883,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1381.51
2026-05-28T02:17:35.884239+00:00,1779934655884,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1381.51
2026-05-28T02:17:35.884752+00:00,1779934655884,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1381.51
2026-05-28T02:17:35.885204+00:00,1779934655885,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1361.0
2026-05-28T02:17:35.885662+00:00,1779934655885,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1331.0
2026-05-28T02:17:35.886114+00:00,1779934655886,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1331.0
2026-05-28T02:17:35.918671+00:00,1779934655918,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1331.0
2026-05-28T02:17:35.943928+00:00,1779934655943,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1331.0
2026-05-28T02:17:35.944961+00:00,1779934655944,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1381.0
2026-05-28T02:17:35.946127+00:00,1779934655946,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1556.0
2026-05-28T02:17:35.998565+00:00,1779934655998,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1556.0
2026-05-28T02:17:36.026221+00:00,1779934656026,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1556.0
2026-05-28T02:17:36.026904+00:00,1779934656026,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1556.0
2026-05-28T02:17:36.028256+00:00,1779934656028,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1556.0
2026-05-28T02:17:36.029142+00:00,1779934656029,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1556.0
2026-05-28T02:17:36.029863+00:00,1779934656029,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1556.0
2026-05-28T02:17:36.064557+00:00,1779934656064,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1576.0
2026-05-28T02:17:36.065364+00:00,1779934656065,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1576.0
2026-05-28T02:17:36.082673+00:00,1779934656082,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1596.93
2026-05-28T02:17:36.083685+00:00,1779934656083,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1616.93
2026-05-28T02:17:36.084533+00:00,1779934656084,delta,0.59,0.41,0.5,-0.18,0.59,0.41,0.5,-0.18,0.0,1616.93
