timestamp_utc,unix_ms,event_type,best_yes_bid,best_no_bid,best_yes_ask,best_no_ask,mid_yes,spread_yes,yes_depth_3,no_depth_3
2026-05-28T02:20:23.348344+00:00,1779934823348,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,4251.56
2026-05-28T02:20:23.364472+00:00,1779934823364,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,4251.56
2026-05-28T02:20:23.365184+00:00,1779934823365,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,4251.56
2026-05-28T02:20:23.365707+00:00,1779934823365,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,4251.56
2026-05-28T02:20:23.366120+00:00,1779934823366,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,4180.56
2026-05-28T02:20:23.366520+00:00,1779934823366,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,4221.56
2026-05-28T02:20:23.367048+00:00,1779934823367,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,4211.56
2026-05-28T02:20:23.367512+00:00,1779934823367,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,4193.38
2026-05-28T02:20:23.367966+00:00,1779934823367,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,4170.82
2026-05-28T02:20:23.368426+00:00,1779934823368,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,4090.82
2026-05-28T02:20:23.368867+00:00,1779934823368,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,4090.82
2026-05-28T02:20:23.393450+00:00,1779934823393,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,4290.82
2026-05-28T02:20:23.394295+00:00,1779934823394,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,4470.82
2026-05-28T02:20:23.395021+00:00,1779934823395,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,4670.82
2026-05-28T02:20:23.395659+00:00,1779934823395,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,4870.82
2026-05-28T02:20:23.397174+00:00,1779934823397,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,4870.82
2026-05-28T02:20:23.397806+00:00,1779934823397,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,4870.82
2026-05-28T02:20:23.398268+00:00,1779934823398,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,4870.82
2026-05-28T02:20:23.404385+00:00,1779934823404,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,4870.82
2026-05-28T02:20:23.405099+00:00,1779934823405,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,4870.82
2026-05-28T02:20:23.405749+00:00,1779934823405,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,4870.82
2026-05-28T02:20:23.406285+00:00,1779934823406,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,4859.82
2026-05-28T02:20:23.406800+00:00,1779934823406,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,4870.82
2026-05-28T02:20:23.407310+00:00,1779934823407,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,5670.82
2026-05-28T02:20:23.420504+00:00,1779934823420,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,5670.82
2026-05-28T02:20:23.421354+00:00,1779934823421,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,5670.82
2026-05-28T02:20:23.422013+00:00,1779934823422,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,5693.43
2026-05-28T02:20:23.422686+00:00,1779934823422,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,5693.43
2026-05-28T02:20:23.423266+00:00,1779934823423,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,5693.43
2026-05-28T02:20:23.443694+00:00,1779934823443,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,4893.43
2026-05-28T02:20:23.444449+00:00,1779934823444,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,4893.43
2026-05-28T02:20:23.445019+00:00,1779934823445,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,4893.43
2026-05-28T02:20:23.445595+00:00,1779934823445,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,4898.43
2026-05-28T02:20:23.446158+00:00,1779934823446,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,4898.43
2026-05-28T02:20:23.446677+00:00,1779934823446,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,3648.43
2026-05-28T02:20:23.447092+00:00,1779934823447,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,3648.43
2026-05-28T02:20:23.447506+00:00,1779934823447,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,3643.43
2026-05-28T02:20:23.474794+00:00,1779934823474,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,3643.43
2026-05-28T02:20:23.476970+00:00,1779934823476,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,3643.43
2026-05-28T02:20:23.477693+00:00,1779934823477,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,3643.43
2026-05-28T02:20:23.478229+00:00,1779934823478,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,3643.43
2026-05-28T02:20:23.478736+00:00,1779934823478,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,3643.43
2026-05-28T02:20:23.479280+00:00,1779934823479,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,3643.43
2026-05-28T02:20:23.479754+00:00,1779934823479,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,3643.43
2026-05-28T02:20:23.480152+00:00,1779934823480,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,4893.43
2026-05-28T02:20:23.480576+00:00,1779934823480,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,4893.43
2026-05-28T02:20:23.500308+00:00,1779934823500,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,4893.43
2026-05-28T02:20:23.501061+00:00,1779934823501,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,5693.43
2026-05-28T02:20:23.501786+00:00,1779934823501,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,5693.43
2026-05-28T02:20:23.502399+00:00,1779934823502,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,5703.43
2026-05-28T02:20:23.526258+00:00,1779934823526,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,5703.43
2026-05-28T02:20:23.527047+00:00,1779934823527,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,5703.43
2026-05-28T02:20:23.527577+00:00,1779934823527,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,5703.43
2026-05-28T02:20:23.528145+00:00,1779934823528,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,5703.43
2026-05-28T02:20:23.528845+00:00,1779934823528,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,5703.43
2026-05-28T02:20:23.552741+00:00,1779934823552,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,4903.43
2026-05-28T02:20:23.559452+00:00,1779934823559,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,4903.43
2026-05-28T02:20:23.606882+00:00,1779934823606,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,4903.43
2026-05-28T02:20:23.607871+00:00,1779934823607,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,4903.43
2026-05-28T02:20:23.609083+00:00,1779934823609,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,4903.43
2026-05-28T02:20:23.639849+00:00,1779934823639,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,4903.43
2026-05-28T02:20:23.640984+00:00,1779934823640,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,4903.43
2026-05-28T02:20:23.642339+00:00,1779934823642,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,4903.43
2026-05-28T02:20:23.643510+00:00,1779934823643,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,4903.43
2026-05-28T02:20:23.661986+00:00,1779934823661,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,4903.43
2026-05-28T02:20:23.662612+00:00,1779934823662,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,4903.43
2026-05-28T02:20:23.663222+00:00,1779934823663,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,4903.43
2026-05-28T02:20:23.698379+00:00,1779934823698,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,4903.43
2026-05-28T02:20:23.699061+00:00,1779934823699,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,4903.43
2026-05-28T02:20:23.699622+00:00,1779934823699,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,4903.43
2026-05-28T02:20:23.700125+00:00,1779934823700,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,4903.43
2026-05-28T02:20:23.700531+00:00,1779934823700,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,4903.43
2026-05-28T02:20:23.700975+00:00,1779934823700,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,4903.43
2026-05-28T02:20:23.701364+00:00,1779934823701,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,4903.43
2026-05-28T02:20:23.716060+00:00,1779934823716,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,4903.43
2026-05-28T02:20:23.716659+00:00,1779934823716,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,4903.43
2026-05-28T02:20:23.717353+00:00,1779934823717,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,4903.43
2026-05-28T02:20:23.774329+00:00,1779934823774,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,4903.43
2026-05-28T02:20:23.775223+00:00,1779934823775,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,4903.43
2026-05-28T02:20:23.801542+00:00,1779934823801,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,4903.43
2026-05-28T02:20:23.832647+00:00,1779934823832,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,4903.43
2026-05-28T02:20:23.833598+00:00,1779934823833,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,4677.82
2026-05-28T02:20:23.834513+00:00,1779934823834,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,4647.82
2026-05-28T02:20:23.863911+00:00,1779934823863,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,5447.82
2026-05-28T02:20:23.915735+00:00,1779934823915,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,4647.82
2026-05-28T02:20:23.947174+00:00,1779934823947,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,4647.82
2026-05-28T02:20:23.947783+00:00,1779934823947,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,4647.82
2026-05-28T02:20:23.971982+00:00,1779934823971,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,4647.82
2026-05-28T02:20:23.973059+00:00,1779934823973,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,4557.58
2026-05-28T02:20:23.976849+00:00,1779934823976,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,4557.58
2026-05-28T02:20:24.001742+00:00,1779934824001,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,5058.58
2026-05-28T02:20:24.026112+00:00,1779934824026,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,4922.61
2026-05-28T02:20:24.051644+00:00,1779934824051,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,4922.61
2026-05-28T02:20:24.052423+00:00,1779934824052,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,5422.61
2026-05-28T02:20:24.091803+00:00,1779934824091,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,5422.61
2026-05-28T02:20:24.128878+00:00,1779934824128,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,5400.05
2026-05-28T02:20:24.129582+00:00,1779934824129,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,5400.05
2026-05-28T02:20:24.140298+00:00,1779934824140,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,5400.05
2026-05-28T02:20:24.167560+00:00,1779934824167,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,5400.05
2026-05-28T02:20:24.168375+00:00,1779934824168,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,5400.05
2026-05-28T02:20:24.214224+00:00,1779934824214,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,5400.05
2026-05-28T02:20:24.215002+00:00,1779934824215,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,5400.05
2026-05-28T02:20:24.215849+00:00,1779934824215,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,6200.05
2026-05-28T02:20:24.216589+00:00,1779934824216,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,6200.05
2026-05-28T02:20:24.217218+00:00,1779934824217,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,6449.05
2026-05-28T02:20:24.219245+00:00,1779934824219,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,5649.05
2026-05-28T02:20:24.219923+00:00,1779934824219,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,5649.05
2026-05-28T02:20:24.220457+00:00,1779934824220,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,5649.05
2026-05-28T02:20:24.246005+00:00,1779934824246,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,5649.05
2026-05-28T02:20:24.246726+00:00,1779934824246,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,5644.63
2026-05-28T02:20:24.272116+00:00,1779934824272,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,5644.63
2026-05-28T02:20:24.273324+00:00,1779934824273,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,5644.63
2026-05-28T02:20:24.297049+00:00,1779934824297,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,5644.63
2026-05-28T02:20:24.297874+00:00,1779934824297,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,5644.63
2026-05-28T02:20:24.298527+00:00,1779934824298,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,5644.63
2026-05-28T02:20:24.299074+00:00,1779934824299,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,5644.63
2026-05-28T02:20:24.299522+00:00,1779934824299,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,5644.63
2026-05-28T02:20:24.299964+00:00,1779934824299,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,5644.63
2026-05-28T02:20:24.326731+00:00,1779934824326,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,5640.12
2026-05-28T02:20:24.356714+00:00,1779934824356,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,5640.12
2026-05-28T02:20:24.357495+00:00,1779934824357,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,5640.12
2026-05-28T02:20:24.358935+00:00,1779934824358,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,5640.12
2026-05-28T02:20:24.359618+00:00,1779934824359,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,5640.12
2026-05-28T02:20:24.360126+00:00,1779934824360,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,5621.61
2026-05-28T02:20:24.360566+00:00,1779934824360,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,5619.61
2026-05-28T02:20:24.361036+00:00,1779934824361,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,5582.12
2026-05-28T02:20:24.387274+00:00,1779934824387,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,5632.12
2026-05-28T02:20:24.387956+00:00,1779934824387,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,5632.12
2026-05-28T02:20:24.412761+00:00,1779934824412,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,5632.12
2026-05-28T02:20:24.413568+00:00,1779934824413,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,5632.12
2026-05-28T02:20:24.414118+00:00,1779934824414,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,5632.12
2026-05-28T02:20:24.434583+00:00,1779934824434,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,5632.12
2026-05-28T02:20:24.487148+00:00,1779934824487,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,5632.12
2026-05-28T02:20:24.576920+00:00,1779934824576,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,5631.22
2026-05-28T02:20:24.607466+00:00,1779934824607,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,5628.61
2026-05-28T02:20:24.608562+00:00,1779934824608,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,5563.54
2026-05-28T02:20:24.632575+00:00,1779934824632,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,5563.54
2026-05-28T02:20:24.660011+00:00,1779934824660,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,5563.54
2026-05-28T02:20:24.663746+00:00,1779934824663,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,5563.54
2026-05-28T02:20:24.717148+00:00,1779934824717,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,5563.54
2026-05-28T02:20:24.852570+00:00,1779934824852,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,5563.54
2026-05-28T02:20:24.882754+00:00,1779934824882,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,5563.54
2026-05-28T02:20:24.931509+00:00,1779934824931,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,5563.54
2026-05-28T02:20:24.999223+00:00,1779934824999,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,5062.54
2026-05-28T02:20:25.001063+00:00,1779934825001,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,5062.54
2026-05-28T02:20:25.059960+00:00,1779934825059,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,5563.54
2026-05-28T02:20:25.060937+00:00,1779934825060,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,5563.54
2026-05-28T02:20:25.097563+00:00,1779934825097,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,5563.54
2026-05-28T02:20:25.155256+00:00,1779934825155,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,5563.54
2026-05-28T02:20:25.188936+00:00,1779934825188,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,5577.54
2026-05-28T02:20:25.190322+00:00,1779934825190,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,5577.54
2026-05-28T02:20:25.191945+00:00,1779934825191,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,5577.54
2026-05-28T02:20:25.193595+00:00,1779934825193,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,5578.54
2026-05-28T02:20:25.194214+00:00,1779934825194,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,5578.54
2026-05-28T02:20:25.213039+00:00,1779934825213,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,5577.54
2026-05-28T02:20:25.213737+00:00,1779934825213,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,5577.54
2026-05-28T02:20:25.240541+00:00,1779934825240,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,5577.54
2026-05-28T02:20:25.269638+00:00,1779934825269,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,5577.54
2026-05-28T02:20:25.270641+00:00,1779934825270,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,5442.61
2026-05-28T02:20:25.271467+00:00,1779934825271,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,5435.5
2026-05-28T02:20:25.274651+00:00,1779934825274,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,5435.5
2026-05-28T02:20:25.301704+00:00,1779934825301,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,5435.5
2026-05-28T02:20:25.302313+00:00,1779934825302,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,5436.5
2026-05-28T02:20:25.302929+00:00,1779934825302,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,5636.5
2026-05-28T02:20:25.325880+00:00,1779934825325,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,5635.5
2026-05-28T02:20:25.327046+00:00,1779934825327,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,5635.5
2026-05-28T02:20:25.327786+00:00,1779934825327,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,6435.5
2026-05-28T02:20:25.350355+00:00,1779934825350,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,5635.5
2026-05-28T02:20:25.374486+00:00,1779934825374,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,5635.5
2026-05-28T02:20:25.376579+00:00,1779934825376,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,5635.5
2026-05-28T02:20:25.402825+00:00,1779934825402,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,5635.5
2026-05-28T02:20:25.403712+00:00,1779934825403,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,4385.5
2026-05-28T02:20:25.438033+00:00,1779934825438,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,4385.5
2026-05-28T02:20:25.439875+00:00,1779934825439,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,3884.5
2026-05-28T02:20:25.441479+00:00,1779934825441,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,4684.5
2026-05-28T02:20:25.443496+00:00,1779934825443,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,4684.5
2026-05-28T02:20:25.444520+00:00,1779934825444,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,5934.5
2026-05-28T02:20:25.468446+00:00,1779934825468,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,5134.5
2026-05-28T02:20:25.489576+00:00,1779934825489,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,5134.5
2026-05-28T02:20:25.491353+00:00,1779934825491,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,5134.5
2026-05-28T02:20:25.492581+00:00,1779934825492,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,5134.5
2026-05-28T02:20:25.518395+00:00,1779934825518,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,3884.5
2026-05-28T02:20:25.519361+00:00,1779934825519,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,4684.5
2026-05-28T02:20:25.520470+00:00,1779934825520,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,4684.5
2026-05-28T02:20:25.547322+00:00,1779934825547,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,4670.97
2026-05-28T02:20:25.547967+00:00,1779934825547,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,4670.97
2026-05-28T02:20:25.554286+00:00,1779934825554,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,4670.97
2026-05-28T02:20:25.555111+00:00,1779934825555,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,4671.97
2026-05-28T02:20:25.555827+00:00,1779934825555,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,5172.97
2026-05-28T02:20:25.556445+00:00,1779934825556,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,4372.97
2026-05-28T02:20:25.557005+00:00,1779934825557,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,5622.97
2026-05-28T02:20:25.577896+00:00,1779934825577,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,5622.97
2026-05-28T02:20:25.578575+00:00,1779934825578,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,5622.97
2026-05-28T02:20:25.579080+00:00,1779934825579,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,5622.97
2026-05-28T02:20:25.579481+00:00,1779934825579,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,5622.97
2026-05-28T02:20:25.579888+00:00,1779934825579,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,5622.97
2026-05-28T02:20:25.606392+00:00,1779934825606,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,5622.97
2026-05-28T02:20:25.607129+00:00,1779934825607,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,5622.97
2026-05-28T02:20:25.607929+00:00,1779934825607,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,5622.97
2026-05-28T02:20:25.609056+00:00,1779934825609,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,5622.97
2026-05-28T02:20:25.631098+00:00,1779934825631,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,5622.97
2026-05-28T02:20:25.631832+00:00,1779934825631,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,5622.97
2026-05-28T02:20:25.632527+00:00,1779934825632,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,5622.97
2026-05-28T02:20:25.633079+00:00,1779934825633,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,5622.97
2026-05-28T02:20:25.633796+00:00,1779934825633,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,5622.97
2026-05-28T02:20:25.634450+00:00,1779934825634,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,5463.61
2026-05-28T02:20:25.635065+00:00,1779934825635,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,5263.61
2026-05-28T02:20:25.635528+00:00,1779934825635,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,5168.97
2026-05-28T02:20:25.649204+00:00,1779934825649,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,5159.51
2026-05-28T02:20:25.649987+00:00,1779934825649,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,5334.51
2026-05-28T02:20:25.650521+00:00,1779934825650,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,5534.51
2026-05-28T02:20:25.650979+00:00,1779934825650,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,5033.51
2026-05-28T02:20:25.672798+00:00,1779934825672,delta,0.59,0.8,0.2,0.41,0.395,-0.39,0.0,4983.51
2026-05-28T02:20:25.673741+00:00,1779934825673,delta,0.59,0.81,0.19,0.41,0.39,-0.4,0.0,4109.51
2026-05-28T02:20:25.674678+00:00,1779934825674,delta,0.59,0.81,0.19,0.41,0.39,-0.4,0.0,4109.51
2026-05-28T02:20:25.675452+00:00,1779934825675,delta,0.59,0.81,0.19,0.41,0.39,-0.4,0.0,3609.51
2026-05-28T02:20:25.676030+00:00,1779934825676,delta,0.59,0.81,0.19,0.41,0.39,-0.4,0.0,4109.51
2026-05-28T02:20:25.676638+00:00,1779934825676,delta,0.59,0.81,0.19,0.41,0.39,-0.4,0.0,4289.51
2026-05-28T02:20:25.677201+00:00,1779934825677,delta,0.59,0.81,0.19,0.41,0.39,-0.4,0.0,4289.51
2026-05-28T02:20:25.702349+00:00,1779934825702,delta,0.59,0.81,0.19,0.41,0.39,-0.4,0.0,4239.51
2026-05-28T02:20:25.703189+00:00,1779934825703,delta,0.59,0.81,0.19,0.41,0.39,-0.4,0.0,4239.51
