timestamp_utc,unix_ms,event_type,best_yes_bid,best_no_bid,best_yes_ask,best_no_ask,mid_yes,spread_yes,yes_depth_3,no_depth_3
2026-05-28T02:16:45.302909+00:00,1779934605302,delta,0.59,0.5,0.5,0.41,0.545,-0.09,681.0,3862.18
2026-05-28T02:16:45.303874+00:00,1779934605303,delta,0.59,0.5,0.5,0.41,0.545,-0.09,681.0,3862.18
2026-05-28T02:16:45.321293+00:00,1779934605321,delta,0.59,0.5,0.5,0.41,0.545,-0.09,681.0,3862.18
2026-05-28T02:16:45.323256+00:00,1779934605323,delta,0.59,0.5,0.5,0.41,0.545,-0.09,681.0,3862.18
2026-05-28T02:16:45.323770+00:00,1779934605323,delta,0.59,0.5,0.5,0.41,0.545,-0.09,681.0,3862.18
2026-05-28T02:16:45.324391+00:00,1779934605324,delta,0.59,0.5,0.5,0.41,0.545,-0.09,681.0,3862.18
2026-05-28T02:16:45.324853+00:00,1779934605324,delta,0.59,0.5,0.5,0.41,0.545,-0.09,481.0,3862.18
2026-05-28T02:16:45.325287+00:00,1779934605325,delta,0.59,0.5,0.5,0.41,0.545,-0.09,281.0,3862.18
2026-05-28T02:16:45.325732+00:00,1779934605325,delta,0.59,0.5,0.5,0.41,0.545,-0.09,261.0,3862.18
2026-05-28T02:16:45.326138+00:00,1779934605326,delta,0.59,0.5,0.5,0.41,0.545,-0.09,261.0,3862.18
2026-05-28T02:16:45.326572+00:00,1779934605326,delta,0.59,0.5,0.5,0.41,0.545,-0.09,261.0,3862.18
2026-05-28T02:16:45.327100+00:00,1779934605327,delta,0.59,0.5,0.5,0.41,0.545,-0.09,261.0,3862.18
2026-05-28T02:16:45.327555+00:00,1779934605327,delta,0.59,0.5,0.5,0.41,0.545,-0.09,261.0,3862.18
2026-05-28T02:16:45.327932+00:00,1779934605327,delta,0.59,0.5,0.5,0.41,0.545,-0.09,261.0,3862.18
2026-05-28T02:16:45.328323+00:00,1779934605328,delta,0.59,0.5,0.5,0.41,0.545,-0.09,261.0,3862.18
2026-05-28T02:16:45.328692+00:00,1779934605328,delta,0.59,0.5,0.5,0.41,0.545,-0.09,261.0,3862.18
2026-05-28T02:16:45.329084+00:00,1779934605329,delta,0.59,0.5,0.5,0.41,0.545,-0.09,261.0,3862.18
2026-05-28T02:16:45.329467+00:00,1779934605329,delta,0.59,0.5,0.5,0.41,0.545,-0.09,261.0,3862.18
2026-05-28T02:16:45.329861+00:00,1779934605329,delta,0.59,0.5,0.5,0.41,0.545,-0.09,261.0,3862.18
2026-05-28T02:16:45.330273+00:00,1779934605330,delta,0.59,0.5,0.5,0.41,0.545,-0.09,261.0,3862.18
2026-05-28T02:16:45.330604+00:00,1779934605330,delta,0.59,0.5,0.5,0.41,0.545,-0.09,261.0,3862.18
2026-05-28T02:16:45.331039+00:00,1779934605331,delta,0.59,0.5,0.5,0.41,0.545,-0.09,261.0,4362.18
2026-05-28T02:16:45.331437+00:00,1779934605331,delta,0.59,0.5,0.5,0.41,0.545,-0.09,261.0,4362.18
2026-05-28T02:16:45.331770+00:00,1779934605331,delta,0.59,0.5,0.5,0.41,0.545,-0.09,261.0,4362.18
2026-05-28T02:16:45.332094+00:00,1779934605332,delta,0.59,0.5,0.5,0.41,0.545,-0.09,261.0,4362.18
2026-05-28T02:16:45.332461+00:00,1779934605332,delta,0.59,0.5,0.5,0.41,0.545,-0.09,261.0,4362.18
2026-05-28T02:16:45.332827+00:00,1779934605332,delta,0.59,0.5,0.5,0.41,0.545,-0.09,261.0,4362.18
2026-05-28T02:16:45.333210+00:00,1779934605333,delta,0.59,0.5,0.5,0.41,0.545,-0.09,81.0,4362.18
2026-05-28T02:16:45.333599+00:00,1779934605333,delta,0.59,0.5,0.5,0.41,0.545,-0.09,81.0,4362.18
2026-05-28T02:16:45.333967+00:00,1779934605333,delta,0.59,0.5,0.5,0.41,0.545,-0.09,81.0,4362.18
2026-05-28T02:16:45.334443+00:00,1779934605334,delta,0.59,0.5,0.5,0.41,0.545,-0.09,81.0,4362.18
2026-05-28T02:16:45.334942+00:00,1779934605334,delta,0.59,0.5,0.5,0.41,0.545,-0.09,81.0,4362.18
2026-05-28T02:16:45.335359+00:00,1779934605335,delta,0.59,0.5,0.5,0.41,0.545,-0.09,81.0,4362.18
2026-05-28T02:16:45.335897+00:00,1779934605335,delta,0.59,0.5,0.5,0.41,0.545,-0.09,81.0,4362.18
2026-05-28T02:16:45.336469+00:00,1779934605336,delta,0.59,0.5,0.5,0.41,0.545,-0.09,81.0,4362.18
2026-05-28T02:16:45.336999+00:00,1779934605336,delta,0.59,0.5,0.5,0.41,0.545,-0.09,81.0,4362.18
2026-05-28T02:16:45.337444+00:00,1779934605337,delta,0.59,0.5,0.5,0.41,0.545,-0.09,81.0,4362.18
2026-05-28T02:16:45.337790+00:00,1779934605337,delta,0.59,0.5,0.5,0.41,0.545,-0.09,81.0,4362.18
2026-05-28T02:16:45.338116+00:00,1779934605338,delta,0.59,0.5,0.5,0.41,0.545,-0.09,81.0,4362.18
2026-05-28T02:16:45.338447+00:00,1779934605338,delta,0.59,0.5,0.5,0.41,0.545,-0.09,81.0,4362.18
2026-05-28T02:16:45.338775+00:00,1779934605338,delta,0.59,0.5,0.5,0.41,0.545,-0.09,81.0,4362.18
2026-05-28T02:16:45.339145+00:00,1779934605339,delta,0.59,0.5,0.5,0.41,0.545,-0.09,81.0,4362.18
2026-05-28T02:16:45.339476+00:00,1779934605339,delta,0.59,0.5,0.5,0.41,0.545,-0.09,81.0,4362.18
2026-05-28T02:16:45.339831+00:00,1779934605339,delta,0.59,0.5,0.5,0.41,0.545,-0.09,81.0,4362.18
2026-05-28T02:16:45.340211+00:00,1779934605340,delta,0.59,0.5,0.5,0.41,0.545,-0.09,81.0,4362.18
2026-05-28T02:16:45.340559+00:00,1779934605340,delta,0.59,0.5,0.5,0.41,0.545,-0.09,41.0,4362.18
2026-05-28T02:16:45.340891+00:00,1779934605340,delta,0.59,0.5,0.5,0.41,0.545,-0.09,41.0,4362.18
2026-05-28T02:16:45.341207+00:00,1779934605341,delta,0.59,0.5,0.5,0.41,0.545,-0.09,41.0,4362.18
2026-05-28T02:16:45.341543+00:00,1779934605341,delta,0.59,0.5,0.5,0.41,0.545,-0.09,41.0,4537.18
2026-05-28T02:16:45.341880+00:00,1779934605341,delta,0.59,0.5,0.5,0.41,0.545,-0.09,41.0,4537.18
2026-05-28T02:16:45.342195+00:00,1779934605342,delta,0.59,0.5,0.5,0.41,0.545,-0.09,41.0,4577.18
2026-05-28T02:16:45.342518+00:00,1779934605342,delta,0.59,0.5,0.5,0.41,0.545,-0.09,41.0,4577.18
2026-05-28T02:16:45.342843+00:00,1779934605342,delta,0.59,0.5,0.5,0.41,0.545,-0.09,41.0,4577.18
2026-05-28T02:16:45.343158+00:00,1779934605343,delta,0.59,0.5,0.5,0.41,0.545,-0.09,41.0,4577.18
2026-05-28T02:16:45.343473+00:00,1779934605343,delta,0.59,0.5,0.5,0.41,0.545,-0.09,41.0,4577.18
2026-05-28T02:16:45.343793+00:00,1779934605343,delta,0.59,0.5,0.5,0.41,0.545,-0.09,41.0,4577.18
2026-05-28T02:16:45.344110+00:00,1779934605344,delta,0.59,0.5,0.5,0.41,0.545,-0.09,41.0,4577.18
2026-05-28T02:16:45.344425+00:00,1779934605344,delta,0.59,0.5,0.5,0.41,0.545,-0.09,41.0,4577.18
2026-05-28T02:16:45.344802+00:00,1779934605344,delta,0.59,0.5,0.5,0.41,0.545,-0.09,41.0,4377.18
2026-05-28T02:16:45.345129+00:00,1779934605345,delta,0.59,0.5,0.5,0.41,0.545,-0.09,41.0,4177.18
2026-05-28T02:16:45.345448+00:00,1779934605345,delta,0.59,0.5,0.5,0.41,0.545,-0.09,41.0,3977.18
2026-05-28T02:16:45.345852+00:00,1779934605345,delta,0.59,0.5,0.5,0.41,0.545,-0.09,41.0,3797.18
2026-05-28T02:16:45.346205+00:00,1779934605346,delta,0.59,0.5,0.5,0.41,0.545,-0.09,41.0,3797.18
2026-05-28T02:16:45.346533+00:00,1779934605346,delta,0.59,0.5,0.5,0.41,0.545,-0.09,41.0,3797.18
2026-05-28T02:16:45.346891+00:00,1779934605346,delta,0.59,0.5,0.5,0.41,0.545,-0.09,41.0,3797.18
2026-05-28T02:16:45.354640+00:00,1779934605354,delta,0.59,0.5,0.5,0.41,0.545,-0.09,41.0,3796.18
2026-05-28T02:16:45.355334+00:00,1779934605355,delta,0.59,0.5,0.5,0.41,0.545,-0.09,41.0,3796.18
2026-05-28T02:16:45.355877+00:00,1779934605355,delta,0.59,0.5,0.5,0.41,0.545,-0.09,41.0,3836.18
2026-05-28T02:16:45.356377+00:00,1779934605356,delta,0.59,0.5,0.5,0.41,0.545,-0.09,41.0,3836.18
2026-05-28T02:16:45.356790+00:00,1779934605356,delta,0.59,0.5,0.5,0.41,0.545,-0.09,1.0,3836.18
2026-05-28T02:16:45.357241+00:00,1779934605357,delta,0.59,0.5,0.5,0.41,0.545,-0.09,1.0,3836.18
2026-05-28T02:16:45.357752+00:00,1779934605357,delta,0.59,0.5,0.5,0.41,0.545,-0.09,1.0,2836.18
2026-05-28T02:16:45.358181+00:00,1779934605358,delta,0.59,0.5,0.5,0.41,0.545,-0.09,1.0,3836.18
2026-05-28T02:16:45.358592+00:00,1779934605358,delta,0.59,0.5,0.5,0.41,0.545,-0.09,0.0,3836.18
2026-05-28T02:16:45.359011+00:00,1779934605359,delta,0.59,0.5,0.5,0.41,0.545,-0.09,0.0,3866.18
2026-05-28T02:16:45.359482+00:00,1779934605359,delta,0.59,0.5,0.5,0.41,0.545,-0.09,0.0,3866.18
2026-05-28T02:16:45.359898+00:00,1779934605359,delta,0.59,0.5,0.5,0.41,0.545,-0.09,0.0,3866.18
2026-05-28T02:16:45.360357+00:00,1779934605360,delta,0.59,0.5,0.5,0.41,0.545,-0.09,0.0,3866.18
2026-05-28T02:16:45.360857+00:00,1779934605360,delta,0.59,0.5,0.5,0.41,0.545,-0.09,0.0,3866.18
2026-05-28T02:16:45.361299+00:00,1779934605361,delta,0.59,0.5,0.5,0.41,0.545,-0.09,0.0,3866.18
2026-05-28T02:16:45.361687+00:00,1779934605361,delta,0.59,0.5,0.5,0.41,0.545,-0.09,0.0,3866.18
2026-05-28T02:16:45.362201+00:00,1779934605362,delta,0.59,0.5,0.5,0.41,0.545,-0.09,0.0,3866.18
2026-05-28T02:16:45.362618+00:00,1779934605362,delta,0.59,0.5,0.5,0.41,0.545,-0.09,0.0,3866.18
2026-05-28T02:16:45.363065+00:00,1779934605363,delta,0.59,0.5,0.5,0.41,0.545,-0.09,0.0,3866.18
2026-05-28T02:16:45.363506+00:00,1779934605363,delta,0.59,0.5,0.5,0.41,0.545,-0.09,0.0,3866.18
2026-05-28T02:16:45.363909+00:00,1779934605363,delta,0.59,0.5,0.5,0.41,0.545,-0.09,0.0,3866.18
2026-05-28T02:16:45.364341+00:00,1779934605364,delta,0.59,0.5,0.5,0.41,0.545,-0.09,0.0,2566.03
2026-05-28T02:16:45.364799+00:00,1779934605364,delta,0.59,0.5,0.5,0.41,0.545,-0.09,0.0,3866.18
2026-05-28T02:16:45.365203+00:00,1779934605365,delta,0.59,0.5,0.5,0.41,0.545,-0.09,0.0,3866.18
2026-05-28T02:16:45.365612+00:00,1779934605365,delta,0.59,0.5,0.5,0.41,0.545,-0.09,0.0,3866.18
2026-05-28T02:16:45.365999+00:00,1779934605365,delta,0.59,0.5,0.5,0.41,0.545,-0.09,0.0,3866.18
2026-05-28T02:16:45.366515+00:00,1779934605366,delta,0.59,0.5,0.5,0.41,0.545,-0.09,0.0,3866.18
2026-05-28T02:16:45.366961+00:00,1779934605366,delta,0.59,0.5,0.5,0.41,0.545,-0.09,0.0,2866.18
2026-05-28T02:16:45.367448+00:00,1779934605367,delta,0.59,0.5,0.5,0.41,0.545,-0.09,0.0,2474.15
2026-05-28T02:16:45.368094+00:00,1779934605368,delta,0.59,0.5,0.5,0.41,0.545,-0.09,0.0,2474.15
2026-05-28T02:16:45.368725+00:00,1779934605368,delta,0.59,0.5,0.5,0.41,0.545,-0.09,0.0,2474.15
2026-05-28T02:16:45.369818+00:00,1779934605369,delta,0.59,0.5,0.5,0.41,0.545,-0.09,0.0,2474.15
2026-05-28T02:16:45.370668+00:00,1779934605370,delta,0.59,0.5,0.5,0.41,0.545,-0.09,0.0,2474.15
2026-05-28T02:16:45.371071+00:00,1779934605371,delta,0.59,0.5,0.5,0.41,0.545,-0.09,0.0,2474.15
2026-05-28T02:16:45.371421+00:00,1779934605371,delta,0.59,0.5,0.5,0.41,0.545,-0.09,0.0,2474.15
2026-05-28T02:16:45.371792+00:00,1779934605371,delta,0.59,0.5,0.5,0.41,0.545,-0.09,0.0,2474.15
2026-05-28T02:16:45.372148+00:00,1779934605372,delta,0.59,0.5,0.5,0.41,0.545,-0.09,0.0,2474.15
2026-05-28T02:16:45.372534+00:00,1779934605372,delta,0.59,0.5,0.5,0.41,0.545,-0.09,0.0,2484.15
2026-05-28T02:16:45.373011+00:00,1779934605373,delta,0.59,0.5,0.5,0.41,0.545,-0.09,0.0,2484.15
2026-05-28T02:16:45.373486+00:00,1779934605373,delta,0.59,0.5,0.5,0.41,0.545,-0.09,0.0,2484.15
2026-05-28T02:16:45.373929+00:00,1779934605373,delta,0.59,0.5,0.5,0.41,0.545,-0.09,0.0,2484.15
2026-05-28T02:16:45.377120+00:00,1779934605377,delta,0.59,0.5,0.5,0.41,0.545,-0.09,0.0,2484.15
2026-05-28T02:16:45.377552+00:00,1779934605377,delta,0.59,0.5,0.5,0.41,0.545,-0.09,0.0,2492.75
2026-05-28T02:16:45.378073+00:00,1779934605378,delta,0.59,0.5,0.5,0.41,0.545,-0.09,0.0,2492.75
2026-05-28T02:16:45.378513+00:00,1779934605378,delta,0.59,0.5,0.5,0.41,0.545,-0.09,0.0,2532.75
2026-05-28T02:16:45.379037+00:00,1779934605379,delta,0.59,0.5,0.5,0.41,0.545,-0.09,0.0,2532.75
2026-05-28T02:16:45.388173+00:00,1779934605388,delta,0.59,0.5,0.5,0.41,0.545,-0.09,0.0,2532.75
2026-05-28T02:16:45.388771+00:00,1779934605388,delta,0.59,0.5,0.5,0.41,0.545,-0.09,0.0,2532.75
2026-05-28T02:16:45.389153+00:00,1779934605389,delta,0.59,0.5,0.5,0.41,0.545,-0.09,0.0,2565.75
2026-05-28T02:16:45.389615+00:00,1779934605389,delta,0.59,0.5,0.5,0.41,0.545,-0.09,0.0,2565.75
2026-05-28T02:16:45.390074+00:00,1779934605390,delta,0.59,0.5,0.5,0.41,0.545,-0.09,0.0,2565.75
2026-05-28T02:16:45.390529+00:00,1779934605390,delta,0.59,0.5,0.5,0.41,0.545,-0.09,0.0,2565.75
2026-05-28T02:16:45.390932+00:00,1779934605390,delta,0.59,0.5,0.5,0.41,0.545,-0.09,0.0,2565.75
2026-05-28T02:16:45.391388+00:00,1779934605391,delta,0.59,0.5,0.5,0.41,0.545,-0.09,0.0,2565.75
2026-05-28T02:16:45.391896+00:00,1779934605391,delta,0.59,0.5,0.5,0.41,0.545,-0.09,0.0,2615.75
2026-05-28T02:16:45.392395+00:00,1779934605392,delta,0.59,0.5,0.5,0.41,0.545,-0.09,0.0,2621.75
2026-05-28T02:16:45.392851+00:00,1779934605392,delta,0.59,0.5,0.5,0.41,0.545,-0.09,0.0,2621.75
2026-05-28T02:16:45.393275+00:00,1779934605393,delta,0.59,0.5,0.5,0.41,0.545,-0.09,0.0,2621.75
2026-05-28T02:16:45.393714+00:00,1779934605393,delta,0.59,0.5,0.5,0.41,0.545,-0.09,0.0,2621.75
2026-05-28T02:16:45.394245+00:00,1779934605394,delta,0.59,0.5,0.5,0.41,0.545,-0.09,0.0,2621.75
2026-05-28T02:16:45.394735+00:00,1779934605394,delta,0.59,0.5,0.5,0.41,0.545,-0.09,0.0,2621.75
2026-05-28T02:16:45.395189+00:00,1779934605395,delta,0.59,0.5,0.5,0.41,0.545,-0.09,0.0,2621.75
2026-05-28T02:16:45.395632+00:00,1779934605395,delta,0.59,0.5,0.5,0.41,0.545,-0.09,0.0,2621.75
2026-05-28T02:16:45.396087+00:00,1779934605396,delta,0.59,0.5,0.5,0.41,0.545,-0.09,0.0,2621.75
2026-05-28T02:16:45.396517+00:00,1779934605396,delta,0.59,0.5,0.5,0.41,0.545,-0.09,0.0,3121.75
2026-05-28T02:16:45.396930+00:00,1779934605396,delta,0.59,0.5,0.5,0.41,0.545,-0.09,0.0,3121.75
2026-05-28T02:16:45.397335+00:00,1779934605397,delta,0.59,0.5,0.5,0.41,0.545,-0.09,0.0,3121.75
2026-05-28T02:16:45.397832+00:00,1779934605397,delta,0.59,0.5,0.5,0.41,0.545,-0.09,0.0,3121.75
2026-05-28T02:16:45.398250+00:00,1779934605398,delta,0.59,0.5,0.5,0.41,0.545,-0.09,0.0,3121.75
2026-05-28T02:16:45.398637+00:00,1779934605398,delta,0.59,0.5,0.5,0.41,0.545,-0.09,0.0,3121.75
2026-05-28T02:16:45.399110+00:00,1779934605399,delta,0.59,0.5,0.5,0.41,0.545,-0.09,0.0,3296.75
2026-05-28T02:16:45.399647+00:00,1779934605399,delta,0.59,0.5,0.5,0.41,0.545,-0.09,0.0,3296.75
2026-05-28T02:16:45.400064+00:00,1779934605400,delta,0.59,0.5,0.5,0.41,0.545,-0.09,0.0,3296.75
2026-05-28T02:16:45.400630+00:00,1779934605400,delta,0.59,0.5,0.5,0.41,0.545,-0.09,0.0,3288.15
2026-05-28T02:16:45.401182+00:00,1779934605401,delta,0.59,0.5,0.5,0.41,0.545,-0.09,0.0,3296.75
2026-05-28T02:16:45.410738+00:00,1779934605410,delta,0.59,0.5,0.5,0.41,0.545,-0.09,0.0,3296.75
2026-05-28T02:16:45.411409+00:00,1779934605411,delta,0.59,0.5,0.5,0.41,0.545,-0.09,0.0,3296.75
2026-05-28T02:16:45.412003+00:00,1779934605412,delta,0.59,0.5,0.5,0.41,0.545,-0.09,0.0,1358.6
2026-05-28T02:16:45.412513+00:00,1779934605412,delta,0.59,0.5,0.5,0.41,0.545,-0.09,0.0,1358.6
2026-05-28T02:16:45.412972+00:00,1779934605412,delta,0.59,0.5,0.5,0.41,0.545,-0.09,0.0,1358.6
2026-05-28T02:16:45.413409+00:00,1779934605413,delta,0.59,0.5,0.5,0.41,0.545,-0.09,0.0,1358.6
2026-05-28T02:16:45.413941+00:00,1779934605413,delta,0.59,0.5,0.5,0.41,0.545,-0.09,0.0,1358.6
2026-05-28T02:16:45.414495+00:00,1779934605414,delta,0.59,0.5,0.5,0.41,0.545,-0.09,0.0,1358.6
2026-05-28T02:16:45.414977+00:00,1779934605414,delta,0.59,0.5,0.5,0.41,0.545,-0.09,0.0,1391.6
2026-05-28T02:16:45.415438+00:00,1779934605415,delta,0.59,0.5,0.5,0.41,0.545,-0.09,0.0,1391.6
2026-05-28T02:16:45.415900+00:00,1779934605415,delta,0.59,0.5,0.5,0.41,0.545,-0.09,0.0,1391.6
2026-05-28T02:16:45.416502+00:00,1779934605416,delta,0.59,0.5,0.5,0.41,0.545,-0.09,0.0,1391.6
2026-05-28T02:16:45.417227+00:00,1779934605417,delta,0.59,0.5,0.5,0.41,0.545,-0.09,0.0,1391.6
2026-05-28T02:16:45.417881+00:00,1779934605417,delta,0.59,0.5,0.5,0.41,0.545,-0.09,0.0,1391.6
2026-05-28T02:16:45.418485+00:00,1779934605418,delta,0.59,0.5,0.5,0.41,0.545,-0.09,0.0,1391.6
2026-05-28T02:16:45.418978+00:00,1779934605418,delta,0.59,0.5,0.5,0.41,0.545,-0.09,0.0,1391.6
2026-05-28T02:16:45.419444+00:00,1779934605419,delta,0.59,0.5,0.5,0.41,0.545,-0.09,0.0,1391.6
2026-05-28T02:16:45.419946+00:00,1779934605419,delta,0.59,0.5,0.5,0.41,0.545,-0.09,0.0,1391.6
2026-05-28T02:16:45.420518+00:00,1779934605420,delta,0.59,0.5,0.5,0.41,0.545,-0.09,0.0,1391.6
2026-05-28T02:16:45.421255+00:00,1779934605421,delta,0.59,0.5,0.5,0.41,0.545,-0.09,0.0,1391.6
2026-05-28T02:16:45.421873+00:00,1779934605421,delta,0.59,0.5,0.5,0.41,0.545,-0.09,0.0,1391.6
2026-05-28T02:16:45.423126+00:00,1779934605423,delta,0.59,0.5,0.5,0.41,0.545,-0.09,0.0,1391.6
2026-05-28T02:16:45.423853+00:00,1779934605423,delta,0.59,0.5,0.5,0.41,0.545,-0.09,0.0,1401.6
2026-05-28T02:16:45.424511+00:00,1779934605424,delta,0.59,0.5,0.5,0.41,0.545,-0.09,0.0,1401.6
2026-05-28T02:16:45.425033+00:00,1779934605425,delta,0.59,0.5,0.5,0.41,0.545,-0.09,0.0,1901.6
2026-05-28T02:16:45.425532+00:00,1779934605425,delta,0.59,0.5,0.5,0.41,0.545,-0.09,0.0,2076.6
2026-05-28T02:16:45.426008+00:00,1779934605426,delta,0.59,0.5,0.5,0.41,0.545,-0.09,0.0,2076.6
2026-05-28T02:16:45.426467+00:00,1779934605426,delta,0.59,0.5,0.5,0.41,0.545,-0.09,0.0,2076.6
2026-05-28T02:16:45.426960+00:00,1779934605426,delta,0.59,0.5,0.5,0.41,0.545,-0.09,0.0,2076.6
2026-05-28T02:16:45.427406+00:00,1779934605427,delta,0.59,0.5,0.5,0.41,0.545,-0.09,0.0,2076.6
2026-05-28T02:16:45.440590+00:00,1779934605440,delta,0.59,0.5,0.5,0.41,0.545,-0.09,0.0,2076.6
2026-05-28T02:16:45.441431+00:00,1779934605441,delta,0.59,0.5,0.5,0.41,0.545,-0.09,0.0,2076.6
2026-05-28T02:16:45.442016+00:00,1779934605442,delta,0.59,0.5,0.5,0.41,0.545,-0.09,0.0,2077.6
2026-05-28T02:16:45.442471+00:00,1779934605442,delta,0.59,0.5,0.5,0.41,0.545,-0.09,0.0,2077.6
2026-05-28T02:16:45.442854+00:00,1779934605442,delta,0.59,0.5,0.5,0.41,0.545,-0.09,0.0,2077.6
2026-05-28T02:16:45.443257+00:00,1779934605443,delta,0.59,0.5,0.5,0.41,0.545,-0.09,0.0,2077.6
2026-05-28T02:16:45.443731+00:00,1779934605443,delta,0.59,0.5,0.5,0.41,0.545,-0.09,0.0,2077.6
2026-05-28T02:16:45.444146+00:00,1779934605444,delta,0.59,0.5,0.5,0.41,0.545,-0.09,0.0,2077.6
2026-05-28T02:16:45.444526+00:00,1779934605444,delta,0.59,0.5,0.5,0.41,0.545,-0.09,0.0,2077.6
2026-05-28T02:16:45.444975+00:00,1779934605444,delta,0.59,0.5,0.5,0.41,0.545,-0.09,0.0,2077.6
2026-05-28T02:16:45.445378+00:00,1779934605445,delta,0.59,0.5,0.5,0.41,0.545,-0.09,0.0,2077.6
2026-05-28T02:16:45.445731+00:00,1779934605445,delta,0.59,0.5,0.5,0.41,0.545,-0.09,0.0,2077.6
2026-05-28T02:16:45.446171+00:00,1779934605446,delta,0.59,0.5,0.5,0.41,0.545,-0.09,0.0,2077.6
2026-05-28T02:16:45.446554+00:00,1779934605446,delta,0.59,0.5,0.5,0.41,0.545,-0.09,0.0,2077.6
2026-05-28T02:16:45.446918+00:00,1779934605446,delta,0.59,0.5,0.5,0.41,0.545,-0.09,0.0,2077.6
2026-05-28T02:16:45.447269+00:00,1779934605447,delta,0.59,0.5,0.5,0.41,0.545,-0.09,0.0,2077.6
2026-05-28T02:16:45.447615+00:00,1779934605447,delta,0.59,0.5,0.5,0.41,0.545,-0.09,0.0,2077.6
2026-05-28T02:16:45.447953+00:00,1779934605447,delta,0.59,0.5,0.5,0.41,0.545,-0.09,0.0,2077.6
2026-05-28T02:16:45.448273+00:00,1779934605448,delta,0.59,0.5,0.5,0.41,0.545,-0.09,0.0,2077.6
2026-05-28T02:16:45.448594+00:00,1779934605448,delta,0.59,0.5,0.5,0.41,0.545,-0.09,0.0,2044.6
2026-05-28T02:16:45.448916+00:00,1779934605448,delta,0.59,0.5,0.5,0.41,0.545,-0.09,0.0,1044.6
2026-05-28T02:16:45.449238+00:00,1779934605449,delta,0.59,0.5,0.5,0.41,0.545,-0.09,0.0,2044.6
2026-05-28T02:16:45.449659+00:00,1779934605449,delta,0.59,0.5,0.5,0.41,0.545,-0.09,0.0,2044.6
2026-05-28T02:16:45.450104+00:00,1779934605450,delta,0.59,0.5,0.5,0.41,0.545,-0.09,0.0,2044.6
2026-05-28T02:16:45.450485+00:00,1779934605450,delta,0.59,0.5,0.5,0.41,0.545,-0.09,0.0,2044.6
2026-05-28T02:16:45.450880+00:00,1779934605450,delta,0.59,0.5,0.5,0.41,0.545,-0.09,0.0,2044.6
2026-05-28T02:16:45.451252+00:00,1779934605451,delta,0.59,0.5,0.5,0.41,0.545,-0.09,0.0,3344.75
2026-05-28T02:16:45.451768+00:00,1779934605451,delta,0.59,0.5,0.5,0.41,0.545,-0.09,0.0,3344.75
2026-05-28T02:16:45.452446+00:00,1779934605452,delta,0.59,0.5,0.5,0.41,0.545,-0.09,0.0,3344.75
2026-05-28T02:16:45.453170+00:00,1779934605453,delta,0.59,0.5,0.5,0.41,0.545,-0.09,0.0,3344.75
2026-05-28T02:16:45.453737+00:00,1779934605453,delta,0.59,0.5,0.5,0.41,0.545,-0.09,0.0,3344.75
2026-05-28T02:16:45.454089+00:00,1779934605454,delta,0.59,0.5,0.5,0.41,0.545,-0.09,0.0,3344.75
2026-05-28T02:16:45.454413+00:00,1779934605454,delta,0.59,0.5,0.5,0.41,0.545,-0.09,0.0,3344.75
2026-05-28T02:16:45.493725+00:00,1779934605493,delta,0.59,0.5,0.5,0.41,0.545,-0.09,0.0,3344.75
2026-05-28T02:16:45.494711+00:00,1779934605494,delta,0.59,0.5,0.5,0.41,0.545,-0.09,0.0,3344.75
2026-05-28T02:16:45.495676+00:00,1779934605495,delta,0.59,0.5,0.5,0.41,0.545,-0.09,0.0,3350.75
2026-05-28T02:16:45.496506+00:00,1779934605496,delta,0.59,0.5,0.5,0.41,0.545,-0.09,0.0,3350.75
2026-05-28T02:16:45.497005+00:00,1779934605497,delta,0.59,0.5,0.5,0.41,0.545,-0.09,0.0,3350.75
2026-05-28T02:16:45.497513+00:00,1779934605497,delta,0.59,0.5,0.5,0.41,0.545,-0.09,0.0,3350.75
2026-05-28T02:16:45.497983+00:00,1779934605497,delta,0.59,0.5,0.5,0.41,0.545,-0.09,0.0,3350.75
2026-05-28T02:16:45.498481+00:00,1779934605498,delta,0.59,0.5,0.5,0.41,0.545,-0.09,0.0,3350.75
2026-05-28T02:16:45.498966+00:00,1779934605498,delta,0.59,0.51,0.49,0.41,0.54,-0.1,0.0,3335.15
2026-05-28T02:16:45.499483+00:00,1779934605499,delta,0.59,0.51,0.49,0.41,0.54,-0.1,0.0,3335.15
2026-05-28T02:16:45.500217+00:00,1779934605500,delta,0.59,0.51,0.49,0.41,0.54,-0.1,0.0,3341.15
2026-05-28T02:16:45.501085+00:00,1779934605501,delta,0.59,0.51,0.49,0.41,0.54,-0.1,0.0,3341.15
2026-05-28T02:16:45.501848+00:00,1779934605501,delta,0.59,0.51,0.49,0.41,0.54,-0.1,0.0,3341.15
2026-05-28T02:16:45.502520+00:00,1779934605502,delta,0.59,0.51,0.49,0.41,0.54,-0.1,0.0,2341.15
2026-05-28T02:16:45.503693+00:00,1779934605503,delta,0.59,0.51,0.49,0.41,0.54,-0.1,0.0,3341.15
2026-05-28T02:16:45.504683+00:00,1779934605504,delta,0.59,0.51,0.49,0.41,0.54,-0.1,0.0,3341.15
2026-05-28T02:16:45.505375+00:00,1779934605505,delta,0.59,0.51,0.49,0.41,0.54,-0.1,0.0,3341.15
2026-05-28T02:16:45.505856+00:00,1779934605505,delta,0.59,0.51,0.49,0.41,0.54,-0.1,0.0,3341.15
