received_at_utc,trade_time,price,volume_24h
2026-05-28T02:16:14.735968+00:00,,74245.16,6448.93619374
2026-05-28T02:16:14.883887+00:00,,74249.68,6448.93619374
2026-05-28T02:16:14.977545+00:00,,74249.68,6448.93619374
2026-05-28T02:16:15.237183+00:00,,74249.68,6448.93619374
2026-05-28T02:16:15.403742+00:00,,74247.14,6448.93619374
2026-05-28T02:16:15.481698+00:00,,74247.14,6448.93619374
2026-05-28T02:16:15.616274+00:00,,74249.0,6448.93619374
2026-05-28T02:16:15.732572+00:00,,74249.0,6448.93619374
2026-05-28T02:16:15.903816+00:00,,74248.91,6448.93619374
2026-05-28T02:16:15.977941+00:00,,74248.91,6448.93619374
2026-05-28T02:16:16.482466+00:00,,74248.91,6448.93619374
2026-05-28T02:16:16.650686+00:00,,74248.93,6448.93619374
2026-05-28T02:16:16.728634+00:00,,74248.93,6448.93619374
2026-05-28T02:16:16.977995+00:00,,74248.93,6448.93619374
2026-05-28T02:16:17.239552+00:00,,74248.93,6448.93619374
2026-05-28T02:16:17.483940+00:00,,74248.93,6448.93619374
2026-05-28T02:16:17.730213+00:00,,74248.93,6448.93619374
2026-05-28T02:16:17.901971+00:00,,74248.92,6448.93619374
2026-05-28T02:16:17.979374+00:00,,74248.92,6448.93619374
2026-05-28T02:16:18.232100+00:00,,74248.92,6448.93619374
2026-05-28T02:16:18.405561+00:00,,74248.93,6448.93619374
2026-05-28T02:16:18.476729+00:00,,74248.93,6448.93619374
2026-05-28T02:16:18.733288+00:00,,74248.93,6448.93619374
2026-05-28T02:16:18.902669+00:00,,74248.92,6448.93619374
2026-05-28T02:16:18.979130+00:00,,74248.92,6448.93619374
2026-05-28T02:16:19.229054+00:00,,74248.92,6448.93619374
2026-05-28T02:16:19.730049+00:00,,74248.92,6448.93619374
2026-05-28T02:16:19.908827+00:00,,74248.93,6448.93619374
2026-05-28T02:16:19.977087+00:00,,74248.93,6448.93619374
2026-05-28T02:16:20.232551+00:00,,74248.93,6448.93619374
2026-05-28T02:16:20.407831+00:00,,74248.92,6448.93619374
2026-05-28T02:16:20.479528+00:00,,74248.92,6448.93619374
2026-05-28T02:16:20.658011+00:00,,74248.93,6448.93619374
2026-05-28T02:16:20.732314+00:00,,74248.93,6448.93619374
2026-05-28T02:16:20.954593+00:00,,74248.85,6448.93619374
2026-05-28T02:16:20.978651+00:00,,74248.85,6448.93619374
2026-05-28T02:16:21.156919+00:00,,74238.47,6448.93619374
2026-05-28T02:16:21.232818+00:00,,74238.47,6448.93619374
2026-05-28T02:16:21.404067+00:00,,74236.99,6448.93619374
2026-05-28T02:16:21.480019+00:00,,74236.99,6448.93619374
2026-05-28T02:16:21.651462+00:00,,74232.57,6448.93619374
2026-05-28T02:16:21.732798+00:00,,74232.57,6448.93619374
2026-05-28T02:16:21.885891+00:00,,74233.52,6448.93619374
2026-05-28T02:16:22.233866+00:00,,74233.52,6448.93619374
2026-05-28T02:16:22.478616+00:00,,74233.52,6448.93619374
2026-05-28T02:16:22.671595+00:00,,74232.1,6448.93619374
2026-05-28T02:16:22.731548+00:00,,74232.1,6448.93619374
2026-05-28T02:16:22.916094+00:00,,74233.51,6449.16213826
2026-05-28T02:16:22.978780+00:00,,74233.51,6449.16213826
2026-05-28T02:16:23.168591+00:00,,74233.39,6449.16213826
2026-05-28T02:16:23.238978+00:00,,74233.39,6449.16213826
2026-05-28T02:16:23.477405+00:00,,74233.39,6449.16213826
2026-05-28T02:16:23.680177+00:00,,74233.38,6449.16213826
2026-05-28T02:16:23.733811+00:00,,74233.38,6449.16213826
2026-05-28T02:16:23.909356+00:00,,74233.41,6449.16213826
2026-05-28T02:16:23.979514+00:00,,74233.41,6449.16213826
2026-05-28T02:16:24.233037+00:00,,74233.41,6449.16213826
2026-05-28T02:16:24.482868+00:00,,74233.41,6449.16213826
2026-05-28T02:16:24.651435+00:00,,74241.85,6449.16213826
2026-05-28T02:16:24.731204+00:00,,74241.85,6449.16213826
2026-05-28T02:16:24.901702+00:00,,74240.57,6449.16213826
2026-05-28T02:16:24.977536+00:00,,74240.57,6449.16213826
2026-05-28T02:16:25.230480+00:00,,74240.57,6449.16213826
2026-05-28T02:16:25.476581+00:00,,74240.57,6449.16213826
2026-05-28T02:16:25.640390+00:00,,74239.0,6449.16213826
2026-05-28T02:16:25.732923+00:00,,74239.0,6449.16213826
2026-05-28T02:16:25.976364+00:00,,74239.0,6449.16213826
2026-05-28T02:16:26.233212+00:00,,74239.0,6449.16213826
2026-05-28T02:16:26.478916+00:00,,74239.0,6449.16213826
2026-05-28T02:16:26.731751+00:00,,74239.0,6449.16213826
2026-05-28T02:16:26.978419+00:00,,74239.0,6449.16213826
2026-05-28T02:16:27.151803+00:00,,74239.01,6449.16213826
2026-05-28T02:16:27.230100+00:00,,74239.01,6449.16213826
2026-05-28T02:16:28.481037+00:00,,74239.01,6449.16213826
2026-05-28T02:16:28.733450+00:00,,74239.01,6449.16213826
2026-05-28T02:16:28.980254+00:00,,74239.01,6449.16213826
2026-05-28T02:16:29.477479+00:00,,74239.01,6449.16213826
2026-05-28T02:16:29.658268+00:00,,74241.98,6449.16213826
2026-05-28T02:16:29.731918+00:00,,74241.98,6449.16213826
2026-05-28T02:16:29.902725+00:00,,74238.2,6449.16213826
2026-05-28T02:16:29.979206+00:00,,74238.2,6449.16213826
2026-05-28T02:16:30.234355+00:00,,74238.2,6449.16213826
2026-05-28T02:16:30.477339+00:00,,74238.2,6449.16213826
2026-05-28T02:16:30.733134+00:00,,74238.2,6449.16213826
2026-05-28T02:16:31.057325+00:00,,74238.2,6449.16213826
2026-05-28T02:16:31.286381+00:00,,74238.2,6449.16213826
2026-05-28T02:16:31.729012+00:00,,74238.2,6449.16213826
2026-05-28T02:16:32.231984+00:00,,74238.2,6449.16213826
2026-05-28T02:16:32.477849+00:00,,74238.2,6449.16213826
2026-05-28T02:16:32.932029+00:00,,74238.2,6449.81336516
2026-05-28T02:16:32.977170+00:00,,74238.2,6449.81336516
2026-05-28T02:16:33.483981+00:00,,74238.2,6449.81336516
2026-05-28T02:16:33.980899+00:00,,74238.2,6449.81336516
2026-05-28T02:16:34.230753+00:00,,74238.2,6449.81336516
2026-05-28T02:16:34.406897+00:00,,74238.19,6449.81336516
2026-05-28T02:16:34.476882+00:00,,74238.19,6449.81336516
2026-05-28T02:16:34.605647+00:00,,74238.2,6449.81336516
2026-05-28T02:16:34.733367+00:00,,74238.2,6449.81336516
2026-05-28T02:16:34.978184+00:00,,74238.2,6449.81336516
2026-05-28T02:16:35.505406+00:00,,74238.2,6449.81336516
2026-05-28T02:16:35.755623+00:00,,74238.2,6449.81336516
2026-05-28T02:16:35.977291+00:00,,74238.2,6449.81336516
2026-05-28T02:16:36.230361+00:00,,74238.2,6449.81336516
2026-05-28T02:16:36.407725+00:00,,74238.19,6449.81336516
2026-05-28T02:16:36.479080+00:00,,74238.19,6449.81336516
2026-05-28T02:16:36.730249+00:00,,74238.19,6449.81336516
2026-05-28T02:16:36.890813+00:00,,74238.2,6449.81336516
2026-05-28T02:16:36.977412+00:00,,74238.2,6449.81336516
2026-05-28T02:16:37.232768+00:00,,74238.2,6449.81336516
2026-05-28T02:16:37.478777+00:00,,74238.2,6449.81336516
2026-05-28T02:16:37.975707+00:00,,74238.2,6449.81336516
2026-05-28T02:16:38.154839+00:00,,74236.13,6449.81336516
2026-05-28T02:16:38.244988+00:00,,74236.13,6449.81336516
2026-05-28T02:16:38.484068+00:00,,74236.13,6449.81336516
2026-05-28T02:16:38.652510+00:00,,74238.2,6449.81336516
2026-05-28T02:16:39.236227+00:00,,74238.2,6449.81336516
2026-05-28T02:16:39.483585+00:00,,74238.2,6449.81336516
2026-05-28T02:16:39.749984+00:00,,74238.2,6449.81336516
2026-05-28T02:16:39.903491+00:00,,74234.0,6449.81336516
2026-05-28T02:16:39.986850+00:00,,74234.0,6449.81336516
2026-05-28T02:16:40.231512+00:00,,74234.0,6449.81336516
2026-05-28T02:16:40.400452+00:00,,74234.03,6449.81336516
2026-05-28T02:16:40.478831+00:00,,74234.03,6449.81336516
2026-05-28T02:16:40.732686+00:00,,74234.03,6449.81336516
2026-05-28T02:16:40.979681+00:00,,74234.03,6449.81336516
2026-05-28T02:16:41.230351+00:00,,74234.03,6449.81336516
2026-05-28T02:16:41.481569+00:00,,74234.03,6449.81336516
2026-05-28T02:16:41.755008+00:00,,74234.03,6449.81336516
2026-05-28T02:16:41.912002+00:00,,74237.52,6449.81336516
2026-05-28T02:16:41.978636+00:00,,74237.52,6449.81336516
2026-05-28T02:16:42.171719+00:00,,74237.74,6449.81336516
2026-05-28T02:16:42.233227+00:00,,74237.74,6449.81336516
2026-05-28T02:16:42.731430+00:00,,74237.74,6449.81336516
2026-05-28T02:16:42.928357+00:00,,74237.74,6451.19216843
2026-05-28T02:16:42.978350+00:00,,74237.74,6451.19216843
2026-05-28T02:16:43.183135+00:00,,74238.2,6451.19216843
2026-05-28T02:16:43.231106+00:00,,74238.2,6451.19216843
2026-05-28T02:16:43.478026+00:00,,74238.2,6451.19216843
2026-05-28T02:16:43.738936+00:00,,74238.2,6451.19216843
2026-05-28T02:16:43.979217+00:00,,74238.2,6451.19216843
2026-05-28T02:16:44.229337+00:00,,74238.2,6451.19216843
2026-05-28T02:16:44.405319+00:00,,74238.19,6451.19216843
2026-05-28T02:16:44.477639+00:00,,74238.19,6451.19216843
2026-05-28T02:16:44.655680+00:00,,74238.2,6451.19216843
2026-05-28T02:16:44.729092+00:00,,74238.2,6451.19216843
2026-05-28T02:16:44.893149+00:00,,74238.19,6451.19216843
2026-05-28T02:16:44.978027+00:00,,74238.19,6451.19216843
2026-05-28T02:16:45.493956+00:00,,74238.19,6451.19216843
2026-05-28T02:16:45.640016+00:00,,74236.9,6451.19216843
2026-05-28T02:16:45.736809+00:00,,74236.9,6451.19216843
2026-05-28T02:16:45.904927+00:00,,74226.05,6451.19216843
2026-05-28T02:16:45.981938+00:00,,74226.05,6451.19216843
2026-05-28T02:16:46.230798+00:00,,74226.05,6451.19216843
2026-05-28T02:16:46.398504+00:00,,74222.41,6451.19216843
2026-05-28T02:16:46.481079+00:00,,74222.41,6451.19216843
2026-05-28T02:16:46.728784+00:00,,74222.41,6451.19216843
2026-05-28T02:16:46.901278+00:00,,74226.72,6451.19216843
2026-05-28T02:16:47.234577+00:00,,74226.72,6451.19216843
2026-05-28T02:16:47.369004+00:00,,74222.41,6451.19216843
2026-05-28T02:16:47.977879+00:00,,74222.41,6451.19216843
2026-05-28T02:16:48.230696+00:00,,74222.41,6451.19216843
2026-05-28T02:16:48.485262+00:00,,74222.41,6451.19216843
2026-05-28T02:16:48.980281+00:00,,74222.41,6451.19216843
2026-05-28T02:16:49.229916+00:00,,74222.41,6451.19216843
2026-05-28T02:16:49.478685+00:00,,74222.41,6451.19216843
2026-05-28T02:16:49.978320+00:00,,74222.41,6451.19216843
2026-05-28T02:16:50.228869+00:00,,74222.41,6451.19216843
2026-05-28T02:16:50.481898+00:00,,74222.41,6451.19216843
2026-05-28T02:16:50.978782+00:00,,74222.41,6451.19216843
2026-05-28T02:16:51.476328+00:00,,74222.41,6451.19216843
2026-05-28T02:16:51.729741+00:00,,74222.41,6451.19216843
2026-05-28T02:16:52.729210+00:00,,74222.41,6451.19216843
2026-05-28T02:16:52.931767+00:00,,74222.41,6451.75435071
2026-05-28T02:16:52.981298+00:00,,74222.41,6451.75435071
2026-05-28T02:16:53.237246+00:00,,74222.41,6451.75435071
2026-05-28T02:16:53.479908+00:00,,74222.41,6451.75435071
2026-05-28T02:16:53.728163+00:00,,74222.41,6451.75435071
2026-05-28T02:16:54.230184+00:00,,74222.41,6451.75435071
2026-05-28T02:16:54.980022+00:00,,74222.41,6451.75435071
2026-05-28T02:16:55.229538+00:00,,74222.41,6451.75435071
2026-05-28T02:16:55.478125+00:00,,74222.41,6451.75435071
2026-05-28T02:16:55.728665+00:00,,74222.41,6451.75435071
2026-05-28T02:16:55.893673+00:00,,74222.4,6451.75435071
2026-05-28T02:16:55.979555+00:00,,74222.4,6451.75435071
2026-05-28T02:16:56.228872+00:00,,74222.4,6451.75435071
2026-05-28T02:16:56.407073+00:00,,74222.41,6451.75435071
